1,6,6,6,6,14,14,14,14,14,14,14,14,6,6,17,17,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,
1,6,6,6,6,14,14,14,14,14,14,14,14,6,6,6,17,17,17,6,6,6,6,6,6,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,
1,6,6,6,6,14,14,14,14,14,14,6,6,6,6,6,17,17,17,6,6,6,6,6,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,
1,6,6,6,6,14,14,14,14,14,14,6,6,6,6,6,17,6,6,6,6,6,6,6,6,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,
1,6,6,6,6,6,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,16,16,16,16,6,6,6,6,6,6,6,6,6,1,
1,6,6,6,6,6,6,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,16,16,16,16,16,16,6,6,6,6,6,6,6,6,1,
1,6,6,6,6,6,6,6,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,16,16,16,16,16,16,16,6,6,6,6,6,6,6,1,
1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,16,16,16,16,16,16,16,6,6,6,6,6,6,6,1,
1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,16,16,16,16,16,6,6,6,6,6,6,6,1,
1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,16,16,16,16,16,16,16,6,6,6,6,6,6,1,
1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,16,16,16,16,16,16,16,6,6,6,6,6,6,1,
1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,6,6,6,6,6,6,16,16,16,16,16,16,16,16,6,6,6,6,6,6,1,
1,6,6,6,6,6,6,17,17,17,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,6,6,6,6,16,16,16,16,16,16,16,16,6,6,6,6,6,6,1,
1,6,6,6,6,6,6,17,17,17,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,16,16,16,16,6,6,6,6,6,6,6,6,1,
1,6,6,6,6,6,17,17,17,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,
1,6,6,6,6,17,17,17,17,6,6,6,14,14,14,14,14,14,14,14,6,6,6,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,
1,6,6,6,6,17,17,17,17,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,
1,6,6,6,6,6,17,17,17,6,6,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,
1,6,6,6,6,6,17,17,17,17,6,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,
1,6,16,16,16,16,16,16,17,17,17,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,17,17,17,6,6,6,6,6,6,6,6,6,6,6,6,6,1,
1,6,16,16,14,16,16,16,17,17,17,17,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,17,17,6,6,6,6,6,6,6,6,6,6,6,6,6,1,
1,6,16,16,14,14,14,14,14,16,17,17,17,17,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,17,17,17,17,17,6,6,6,6,6,6,6,6,6,6,1,
1,16,16,14,14,14,14,14,14,16,17,17,6,17,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,17,17,17,6,6,6,6,6,6,6,6,6,1,
1,16,14,14,14,14,14,14,14,16,17,17,17,17,6,6,6,6,6,6,6,6,6,6,6,6,14,14,14,6,6,6,6,6,6,6,6,6,17,17,17,17,6,6,6,6,6,6,6,1,
1,16,14,14,14,14,14,14,16,16,17,17,17,17,6,6,6,6,6,6,6,6,6,6,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,17,17,17,6,6,6,6,6,1,
1,16,16,16,16,16,16,16,16,16,17,17,17,17,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,17,17,17,6,6,6,6,1,
1,5,5,5,5,5,5,5,5,5,17,17,17,17,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,6,6,6,6,6,1,1,1,1,1,15,15,15,17,17,15,15,1,1,1,
4,4,4,4,4,4,4,4,4,11,16,16,16,16,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,6,6,6,6,6,1,14,14,14,14,14,14,15,17,17,15,14,14,14,1,
2,2,2,2,2,2,2,2,2,3,16,16,16,16,16,6,6,6,6,6,6,6,6,14,14,14,14,6,6,6,1,1,1,1,1,1,14,14,14,14,14,14,15,17,17,14,14,14,14,1,
2,2,2,2,2,2,2,2,2,3,16,16,16,16,16,16,16,16,6,6,6,6,6,6,6,6,6,6,6,6,1,14,14,14,14,14,14,14,14,14,14,14,14,17,17,14,14,14,14,1,
2,2,2,2,2,2,2,2,2,3,16,16,16,14,14,14,16,16,6,6,6,6,6,6,6,6,6,6,6,6,1,14,14,14,14,7,8,9,14,14,14,14,14,14,14,14,14,14,14,1,
2,2,2,2,2,2,2,2,2,3,16,16,14,14,14,14,14,16,6,6,6,6,6,6,6,6,6,6,6,6,1,14,14,14,14,10,11,12,14,14,14,14,14,14,14,14,14,14,14,1,
2,2,2,2,2,2,2,2,2,3,16,16,14,14,14,14,14,16,6,6,6,6,6,6,6,6,6,6,6,6,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,
2,2,2,2,2,2,2,2,2,3,16,16,16,14,14,14,16,16,6,6,6,6,6,6,6,6,6,6,6,6,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,
2,2,2,2,2,2,2,2,2,3,16,16,16,16,16,16,16,6,6,6,6,6,6,6,6,6,6,6,6,6,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,
2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
